Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType,,,
14/06/2017,4063,Plumpton,2761,700000,3,1,1,house,,,
13/06/2017,4064,Glendenning,2761,657000,3,1,2,house,,,
8/06/2017,4065,Glendenning,2761,735000,3,2,2,house,,,
3/06/2017,4066,Dean Park,2761,675500,3,1,1,house,,,
30/05/2017,4067,Plumpton,2761,650000,3,1,1,house,,,
29/05/2017,4068,Glendenning,2761,705000,3,2,1,house,,,
25/05/2017,4069,Dean Park,2761,810000,5,2,1,house,,,
22/05/2017,4070,Glendenning,2761,632000,3,1,1,house,,,
22/05/2017,4071,Plumpton,2761,520000,2,1,1,villa,,,
19/05/2017,4072,Plumpton,2761,699000,3,2,1,house,,,
18/05/2017,4073,Plumpton,2761,930000,6,3,2,house,,,
17/05/2017,4074,Plumpton,2761,680000,3,1,4,house,,,
16/05/2017,4075,Glendenning,2761,677500,3,1,3,house,,,
16/05/2017,4076,Dean Park,2761,646000,3,1,1,house,,,
15/05/2017,4077,Dean Park,2761,662000,4,1,1,house,,,
15/05/2017,4078,Oakhurst,2761,655000,3,1,3,house,,,
4/05/2017,4079,Oakhurst,2761,601000,3,1,1,house,,,
3/05/2017,4080,Oakhurst,2761,630000,3,1,1,house,,,
2/05/2017,4081,Hassall Grove,2761,710000,4,2,5,house,,,
1/05/2017,4082,Oakhurst,2761,650000,3,1,1,house,,,
28/04/2017,4083,Oakhurst,2761,735000,4,2,2,house,,,
26/04/2017,4084,Hassall Grove,2761,630000,3,1,2,house,,,
25/04/2017,4085,Oakhurst,2761,670000,3,1,2,house,,,
24/04/2017,4086,Glendenning,2761,682500,3,1,2,house,,,
24/04/2017,4087,Plumpton,2761,668000,3,1,3,house,,,
20/04/2017,4088,Oakhurst,2761,635000,4,1,2,house,,,
19/04/2017,4089,Glendenning,2761,680000,3,1,1,house,,,
18/04/2017,4090,Colebee,2761,1020000,4,2,2,house,,,
13/04/2017,4091,Glendenning,2761,640000,3,1,1,house,,,
13/04/2017,4092,Glendenning,2761,558000,4,1,2,house,,,
11/04/2017,4093,Colebee,2761,1070000,4,2,2,house,,,
10/04/2017,4094,Plumpton,2761,620000,3,1,,house,,,
3/04/2017,4095,Hassall Grove,2761,715000,4,2,3,house,,,
3/04/2017,4096,Hassall Grove,2761,699000,3,1,2,house,,,
3/04/2017,4097,Plumpton,2761,620000,4,2,2,townhouse,,,
27/03/2017,4098,Plumpton,2761,903000,3,1,2,house,,,
24/03/2017,4099,Oakhurst,2761,650000,3,1,2,house,,,
23/03/2017,4100,Colebee,2761,850000,4,3,2,house,,,
23/03/2017,4101,Plumpton,2761,655000,3,2,2,house,,,
22/03/2017,4102,Colebee,2761,1350000,4,2,2,house,,,
22/03/2017,4103,Glendenning,2761,790000,4,2,2,house,,,
21/03/2017,4104,Oakhurst,2761,636000,3,1,3,house,,,
17/03/2017,4105,Glendenning,2761,687500,3,1,1,house,,,
16/03/2017,4106,Hassall Grove,2761,750000,5,1,1,house,,,
16/03/2017,4107,Glendenning,2761,595000,4,1,4,house,,,
14/03/2017,4108,Oakhurst,2761,650000,3,1,1,house,,,
11/03/2017,4109,Oakhurst,2761,676000,4,1,4,house,,,
10/03/2017,4110,Plumpton,2761,670000,3,2,1,house,,,
6/03/2017,4111,Hassall Grove,2761,672500,3,1,2,house,,,
6/03/2017,4112,Plumpton,2761,482000,3,1,1,villa,,,
2/03/2017,4113,Plumpton,2761,580000,4,1,2,townhouse,,,
27/02/2017,4114,Hassall Grove,2761,985000,7,4,2,house,,,
27/02/2017,4115,Plumpton,2761,480000,2,1,1,villa,,,
22/02/2017,4116,Glendenning,2761,720000,3,1,1,house,,,
21/02/2017,4117,Glendenning,2761,715000,4,2,2,house,,,
16/02/2017,4118,Dean Park,2761,650000,3,1,2,house,,,
14/02/2017,4119,Plumpton,2761,670000,3,1,1,house,,,
12/02/2017,4120,Glendenning,2761,755000,4,2,1,house,,,
8/02/2017,4121,Colebee,2761,920000,4,2,2,house,,,
28/01/2017,4122,Plumpton,2761,650000,4,1,2,house,,,
27/01/2017,4123,Dean Park,2761,660000,4,2,2,house,,,
13/01/2017,4124,Dean Park,2761,600000,3,1,1,house,,,
12/01/2017,4125,Hassall Grove,2761,585000,3,1,2,house,,,
10/01/2017,4126,Plumpton,2761,858000,4,2,4,house,,,
10/01/2017,4127,Plumpton,2761,680000,3,1,2,house,,,
9/01/2017,4128,Colebee,2761,810000,4,2,1,house,,,
6/01/2017,4129,Dean Park,2761,641500,3,2,2,house,,,
6/01/2017,4130,Dean Park,2761,638500,3,1,2,house,,,
23/12/2016,4131,Plumpton,2761,890000,5,2,2,house,,,
22/12/2016,4132,Glendenning,2761,742251,4,1,2,house,,,
21/12/2016,4133,Plumpton,2761,578000,3,1,1,house,,,
16/12/2016,4134,Hassall Grove,2761,605000,4,1,1,house,,,
14/12/2016,4135,Glendenning,2761,645000,4,2,2,house,,,
13/12/2016,4136,Oakhurst,2761,708000,4,1,2,house,,,
12/12/2016,4137,Dean Park,2761,637000,5,1,,house,,,
11/12/2016,4138,Glendenning,2761,656851,3,1,1,house,,,
9/12/2016,4139,Oakhurst,2761,635000,3,1,2,house,,,
6/12/2016,4140,Hassall Grove,2761,625000,3,1,3,house,,,
29/11/2016,4141,Colebee,2761,1010000,6,2,2,house,,,
29/11/2016,4142,Plumpton,2761,665000,4,2,2,house,,,
29/11/2016,4143,Glendenning,2761,602000,3,1,1,house,,,
25/11/2016,4144,Glendenning,2761,660000,3,1,1,house,,,
24/11/2016,4145,Plumpton,2761,660000,3,1,1,house,,,
24/11/2016,4146,Glendenning,2761,640051,3,1,1,house,,,
21/11/2016,4147,Plumpton,2761,834000,4,2,2,house,,,
16/11/2016,4148,Dean Park,2761,610000,3,1,1,house,,,
14/11/2016,4149,Glendenning,2761,599000,3,1,1,house,,,
11/11/2016,4150,Glendenning,2761,631000,3,1,1,house,,,
10/11/2016,4151,Glendenning,2761,670000,3,1,2,house,,,
3/11/2016,4152,Plumpton,2761,570000,4,1,2,townhouse,,,
31/10/2016,4153,Plumpton,2761,521000,3,1,2,townhouse,,,
28/10/2016,4154,Plumpton,2761,809000,4,3,10,house,,,
21/10/2016,4155,Glendenning,2761,787500,4,3,2,house,,,
20/10/2016,4156,Plumpton,2761,680000,3,1,3,house,,,
17/10/2016,4157,Oakhurst,2761,630000,3,1,1,house,,,
11/10/2016,4158,Colebee,2761,850000,4,2,2,house,,,
10/10/2016,4159,Plumpton,2761,850000,4,2,2,house,,,
30/09/2016,4160,Plumpton,2761,721000,4,2,2,house,,,
28/09/2016,4161,Glendenning,2761,665000,3,1,1,house,,,
24/09/2016,4162,Oakhurst,2761,590000,3,1,2,house,,,
2/09/2016,4163,Dean Park,2761,687000,4,2,3,house,,,
29/08/2016,4164,Colebee,2761,1100000,4,3,2,house,,,
29/08/2016,4165,Oakhurst,2761,641000,3,2,1,house,,,
23/08/2016,4166,Plumpton,2761,601000,4,2,2,townhouse,,,
22/08/2016,4167,Oakhurst,2761,726000,4,2,2,house,,,
17/08/2016,4168,Plumpton,2761,840000,4,2,2,house,,,
16/08/2016,4169,Glendenning,2761,642000,3,1,1,house,,,
8/08/2016,4170,Oakhurst,2761,608000,3,1,4,house,,,
8/08/2016,4171,Plumpton,2761,575000,3,1,2,house,,,
5/08/2016,4172,Plumpton,2761,580000,3,1,1,house,,,
4/08/2016,4173,Hassall Grove,2761,605000,3,1,3,house,,,
27/07/2016,4174,Oakhurst,2761,580000,3,1,3,house,,,
22/07/2016,4175,Dean Park,2761,610000,3,1,1,house,,,
21/07/2016,4176,Oakhurst,2761,894500,6,3,6,house,,,
20/07/2016,4177,Glendenning,2761,850000,6,3,3,house,,,
12/07/2016,4178,Glendenning,2761,670000,4,2,2,house,,,
8/07/2016,4179,Plumpton,2761,603000,3,1,3,house,,,
24/06/2016,4180,Oakhurst,2761,638000,4,2,2,house,,,
1/06/2016,4181,Glendenning,2761,565000,3,1,1,house,,,
30/05/2016,4182,Oakhurst,2761,585000,3,1,1,house,,,
30/05/2016,4183,Glendenning,2761,545000,3,1,1,house,,,
21/05/2016,4184,Dean Park,2761,548000,4,1,1,house,,,
20/05/2016,4185,Oakhurst,2761,640500,5,2,4,house,,,
18/05/2016,4186,Plumpton,2761,515000,4,2,1,duplex/semi-detached,,,
16/05/2016,4187,Dean Park,2761,590000,3,1,1,house,,,
14/05/2016,4188,Plumpton,2761,460000,3,1,1,villa,,,
6/05/2016,4189,Dean Park,2761,750000,4,3,3,house,,,
5/05/2016,4190,Plumpton,2761,445000,3,1,1,villa,,,
15/04/2016,4191,Colebee,2761,775000,4,2,2,house,,,
12/04/2016,4192,Hassall Grove,2761,617500,3,1,3,house,,,
12/04/2016,4193,Glendenning,2761,602000,3,1,1,house,,,
1/04/2016,4194,Plumpton,2761,580000,4,1,1,house,,,
24/03/2016,4195,Glendenning,2761,540000,3,1,2,house,,,
18/03/2016,4196,Glendenning,2761,535000,3,2,1,house,,,
14/03/2016,4197,Dean Park,2761,560000,3,1,1,house,,,
11/03/2016,4198,Plumpton,2761,535000,4,1,1,house,,,
22/02/2016,4199,Oakhurst,2761,550000,3,1,1,house,,,
5/02/2016,4200,Plumpton,2761,655000,5,2,1,house,,,
5/02/2016,4201,Plumpton,2761,587000,3,1,2,house,,,
4/02/2016,4202,Plumpton,2761,545000,3,1,2,house,,,
2/02/2016,4203,Hassall Grove,2761,470000,5,2,4,house,,,
29/01/2016,4204,Glendenning,2761,900000,6,5,3,house,,,
26/01/2016,4205,Glendenning,2761,615000,3,1,2,house,,,
25/01/2016,4206,Plumpton,2761,690000,4,3,4,house,,,
23/12/2015,4207,Plumpton,2761,812000,4,2,2,house,,,
22/12/2015,4208,Hassall Grove,2761,510000,3,1,1,house,,,
16/12/2015,4209,Glendenning,2761,626000,3,1,1,house,,,
30/11/2015,4210,Oakhurst,2761,535000,4,1,1,house,,,
27/11/2015,4211,Plumpton,2761,590000,3,2,2,house,,,
4/11/2015,4212,Glendenning,2761,583501,3,1,1,house,,,
2/11/2015,4213,Colebee,2761,922500,5,2,2,house,,,
2/11/2015,4214,Glendenning,2761,595000,4,1,1,house,,,
29/10/2015,4215,Glendenning,2761,595101,3,1,1,house,,,
23/10/2015,4216,Dean Park,2761,620000,3,1,1,house,,,
21/10/2015,4217,Plumpton,2761,620000,3,1,2,house,,,
20/10/2015,4218,Plumpton,2761,825000,6,2,3,house,,,
19/10/2015,4219,Plumpton,2761,502500,3,1,2,house,,,
16/10/2015,4220,Glendenning,2761,575000,3,1,1,house,,,
15/10/2015,4221,Plumpton,2761,602000,4,2,2,townhouse,,,
8/10/2015,4222,Glendenning,2761,573001,3,1,2,house,,,
7/10/2015,4223,Hassall Grove,2761,680000,4,2,2,house,,,
30/09/2015,4224,Oakhurst,2761,790000,5,3,2,house,,,
30/09/2015,4225,Glendenning,2761,645000,4,1,2,house,,,
28/09/2015,4226,Plumpton,2761,660000,3,1,2,house,,,
14/09/2015,4227,Hassall Grove,2761,584000,4,1,1,house,,,
4/09/2015,4228,Hassall Grove,2761,750101,5,2,3,house,,,
11/08/2015,4229,Glendenning,2761,610000,3,1,1,house,,,
4/08/2015,4230,Glendenning,2761,615000,4,1,1,house,,,
19/06/2019,4231,Oakhurst,2761,550000,3,1,1,house,,,
2/05/2019,4232,Oakhurst,2761,590000,4,2,2,house,,,
26/04/2019,4233,Glendenning,2761,575000,4,1,1,house,,,
17/04/2019,4234,Plumpton,2761,720000,3,1,10,house,,,
20/03/2019,4235,Plumpton,2761,608000,3,1,2,house,,,
18/03/2019,4236,Plumpton,2761,440000,3,1,1,villa,,,
11/03/2019,4237,Glendenning,2761,640000,3,1,1,house,,,
27/02/2019,4238,Plumpton,2761,620000,3,2,2,house,,,
1/02/2019,4239,Colebee,2761,834000,4,2,4,house,,,
27/01/2019,4240,Colebee,2761,1315000,5,4,2,house,,,
4/12/2018,4241,Dean Park,2761,585000,3,1,1,house,,,
22/11/2018,4242,Colebee,2761,1180000,5,2,2,house,,,
12/11/2018,4243,Oakhurst,2761,525000,3,1,1,house,,,
4/11/2018,4244,Colebee,2761,950000,4,2,2,house,,,
17/10/2018,4245,Colebee,2761,830000,4,2,4,house,,,
8/10/2018,4246,Hassall Grove,2761,705000,4,2,3,house,,,
4/10/2018,4247,Plumpton,2761,575000,4,1,1,house,,,
19/09/2018,4248,Plumpton,2761,699990,4,3,2,house,,,
7/09/2018,4249,Plumpton,2761,695000,4,2,2,house,,,
7/09/2018,4250,Oakhurst,2761,550000,3,1,1,house,,,
1/09/2018,4251,Glendenning,2761,635000,3,1,1,house,,,
